iso_o,iso_d,dist
ISR,GNB,5608.272
ISR,GNQ,4158.005
ISR,GRC,1200.514
ISR,GRD,9906.97
ISR,GRL,6673.054
ISR,GTM,12224.75
ISR,GUF,9452.563
ISR,GUY,9892.395
ISR,HKG,7765.8
ISR,HND,12001.74
ISR,HRV,2220.875
ISR,HTI,10445.87
ISR,HUN,2170.795
ISR,IDN,8708.082
ISR,IND,4069.441
ISR,IRL,4019.906
ISR,IRN,1588.699
ISR,IRQ,915.5681
ISR,ISL,5242.824
ISR,ISR,55.30593
ISR,ITA,2250.53
ISR,JAM,10863.83
ISR,JOR,111.0933
ISR,JPN,9174.412
ISR,KAZ,3872.299
ISR,KEN,3720.066
ISR,KGZ,3678.58
ISR,KHM,7472.546
ISR,KIR,14284.9
ISR,KNA,9682.372
ISR,KOR,8092.951
ISR,KWT,1301.836
ISR,LAO,6913.947
ISR,LBN,209.9598
ISR,LBR,5517.4
ISR,LBY,2032.082
ISR,LCA,9721.646
ISR,LKA,5439.95
ISR,LSO,6876.985
ISR,LTU,2623.466
ISR,LUX,3067.101
ISR,LVA,2886.346
ISR,MAC,7711.664
ISR,MAR,3861.431
ISR,MDA,1735.245
ISR,MDG,5830.989
ISR,MDV,5089.315
ISR,MEX,12487.84
ISR,MHL,13677.56
ISR,MKD,1613.234
ISR,MLI,4858.834
ISR,MLT,1911.07
ISR,MMR,6366.529
ISR,MNG,6159.402
ISR,MNP,10999.87
ISR,MOZ,6465.073
ISR,MRT,5291.454
ISR,MSR,9672.629
ISR,MTQ,9695.918
ISR,MUS,6299.917
ISR,MWI,5126.329
ISR,MYS,7665.067
ISR,NAM,6366.603
ISR,NCL,15167.58
ISR,NER,3912.47
ISR,NFK,15571.01
ISR,NGA,4321.359
ISR,NIC,12068.34
ISR,NIU,17171.11
ISR,NLD,3296.282
ISR,NOR,3567.665
ISR,NPL,4858.25
ISR,NRU,13911.84
ISR,NZL,16325.42
ISR,OMN,2523.505
ISR,PAK,3570.082
ISR,PAL,68.90157
ISR,PAN,11703.09
ISR,PCN,18362.18
ISR,PER,12775.54
ISR,PHL,8808.466
ISR,PLW,10489.47
ISR,PNG,12679.02
ISR,POL,2505.682
ISR,PRI,9914.473
ISR,PRK,7922.374
ISR,PRT,4011.559
ISR,PRY,11688.33
ISR,PYF,18356.83
ISR,QAT,1802.488
ISR,REU,6292.491
ISR,ROM,1564.973
ISR,RUS,2643.989
ISR,RWA,3818.364
ISR,SAU,1435.557
ISR,SDN,1853.99
ISR,SEN,5617.499
ISR,SGP,7978.045
ISR,SHN,6866.214
ISR,SLB,13876.13
ISR,SLE,5599.103
ISR,SLV,12189.14
ISR,SMR,2345.792
ISR,SOM,3523.648
ISR,SPM,7552.736
ISR,STP,4612.685
ISR,SUR,9670.544
ISR,SVK,2322.519
ISR,SVN,2330.303
ISR,SWE,3277.226
ISR,SWZ,6513.146
ISR,SYC,4636.903
ISR,SYR,214.2193
ISR,TCA,10154.92
ISR,TCD,3000.877
ISR,TGO,4509.875
ISR,THA,6937.416
ISR,TJK,3159.117
ISR,TKL,16263.71
ISR,TKM,2242.474
ISR,TMP,10598.32
ISR,TON,16824.13
ISR,TTO,9973.104
ISR,TUN,2307.202
ISR,TUR,1123.008
ISR,TUV,15523.69
ISR,TWN,8283.729
ISR,TZA,4359.886
ISR,UGA,3541.196
ISR,UKR,2070.605
ISR,URY,12062.76
ISR,USA,9119.813
ISR,UZB,3216.192
ISR,VCT,9793.275
ISR,VEN,10472.25
ISR,VGB,9780.551
ISR,VNM,7064.045
ISR,VUT,15121.95
ISR,WLF,16251.73
ISR,WSM,15219.56
ISR,YEM,2089.803
ISR,YUG,1881.002
ISR,ZAF,7543.507
ISR,ZAR,4543.216
ISR,ZMB,5337.496
ISR,ZWE,5569.81
ITA,ABW,8480.133
ITA,AFG,4935.994
ITA,AGO,5645.243
ITA,AIA,7496.875
ITA,ALB,611.7626
ITA,AND,909.03
ITA,ANT,8416.242
ITA,ARE,4303.976
ITA,ARG,11173.56
ITA,ARM,2677.67
ITA,ATG,7470.406
ITA,AUS,16333.25
ITA,AUT,767.4132
ITA,AZE,3113.878
ITA,BDI,5315.705
ITA,BEL,1174.904
ITA,BEN,4070.718
ITA,BFA,3564.484
ITA,BGD,7311.514
ITA,BGR,893.0574
ITA,BHR,3883.804
ITA,BHS,8174.021
ITA,BIH,531.7457
ITA,BLR,1732.921
ITA,BLZ,9645.203
ITA,BMU,6714.033
ITA,BOL,10488.25
ITA,BRA,9482.516
ITA,BRB,7572.592
ITA,BRN,10673.06
ITA,BTN,7009.517
ITA,BWA,7543.876
ITA,CAF,4217.791
ITA,CAN,7089.198
ITA,CCK,10481.12
ITA,CHE,692.6592
ITA,CHL,11923.97
ITA,CHN,8134.695
ITA,CIV,4386.772
ITA,CMR,4234.211
ITA,COG,5140.217
ITA,COK,17620.41
ITA,COL,9471.443
ITA,COM,6740.349
ITA,CPV,4571.382
ITA,CRI,9813.549
ITA,CUB,8710.583
ITA,CXR,11053.25
ITA,CYM,8907.688
ITA,CYP,1957.84
ITA,CZE,926.5591
ITA,DEU,1146.023
ITA,DJI,4495.316
ITA,DMA,7562.121
ITA,DNK,1534.086
ITA,DOM,8029.474
ITA,DZA,991.1346
ITA,ECU,10117.13
ITA,EGY,2133.612
ITA,ERI,3888.729
ITA,ESH,2850.426
ITA,ESP,1366.76
ITA,EST,2126.436
ITA,ETH,4472.661
ITA,FIN,2203.158
ITA,FJI,17071.74
ITA,FLK,12425.37
ITA,FRA,1109.901
ITA,FRO,2579.003
ITA,FSM,13583.05
ITA,GAB,4629.279
ITA,GBR,1438.425
ITA,GEO,2665.359
ITA,GHA,4236.602
ITA,GIB,1667.082
ITA,GIN,4537.205
ITA,GLP,7541.677
ITA,GMB,4231.457
ITA,GNB,4314.739
ITA,GNQ,4260.175
ITA,GRC,1050.411
ITA,GRD,7822.319
ITA,GRL,4686.165
ITA,GTM,9976.035
ITA,GUF,7580.47
ITA,GUY,7916.695
ITA,HKG,9289.38
ITA,HND,9759.432
ITA,HRV,517.0557
ITA,HTI,8234.053
ITA,HUN,811.4083
ITA,IDN,10823.78
ITA,IND,5922.222
ITA,IRL,1887.733
ITA,IRN,3417.937
ITA,IRQ,2952.038
ITA,ISL,3307.978
ITA,ISR,2250.53
ITA,ITA,206.4667
ITA,JAM,8637.783
ITA,JOR,2349.238
ITA,JPN,9869.275
ITA,KAZ,5149.272
ITA,KEN,5392.694
ITA,KGZ,4985.388
ITA,KHM,9357.015
ITA,KIR,14838.9
ITA,KNA,7532.995
ITA,KOR,8982.659
ITA,KWT,3471.372
ITA,LAO,8703.752
ITA,LBN,2199.887
ITA,LBR,4575.671
ITA,LBY,1019.841
ITA,LCA,7620.192
ITA,LKA,7635.494
ITA,LSO,8072.605
ITA,LTU,1706.051
ITA,LUX,989.5763
ITA,LVA,1869.574
ITA,MAC,9244.462
ITA,MAR,1903.561
ITA,MDA,1413.827
ITA,MDG,7660.201
ITA,MDV,7330.813
ITA,MEX,10254.87
ITA,MHL,14161.74
ITA,MKD,742.0995
ITA,MLI,3809.006
ITA,MLT,688.7803
ITA,MMR,8264.19
ITA,MNG,6987.772
ITA,MNP,12075.49
ITA,MOZ,7829.499
ITA,MRT,3774.411
ITA,MSR,7532.479
ITA,MTQ,7586.923
ITA,MUS,8313.152
ITA,MWI,6589.733
ITA,MYS,9717.922
ITA,NAM,7188.876
ITA,NCL,16771.45
ITA,NER,3311.987
ITA,NFK,17405.59
ITA,NGA,4043.533
ITA,NIC,9834.672
ITA,NIU,17478.56
ITA,NLD,1297.695
ITA,NOR,2010.678
ITA,NPL,6640.497
ITA,NRU,14765.4
ITA,NZL,18572.15
ITA,OMN,4702.792
ITA,PAK,5300.738
ITA,PAL,2261.774
ITA,PAN,9517.763
ITA,PCN,16130.83
ITA,PER,10875.48
ITA,PHL,10397.98
ITA,PLW,11999.44
ITA,PNG,14329.81
ITA,POL,1319.479
ITA,PRI,7733.891
ITA,PRK,8788.533
ITA,PRT,1864.041
ITA,PRY,10376.26
ITA,PYF,16831.7
ITA,QAT,4019.459
ITA,REU,8265.165
ITA,ROM,1139.559
ITA,RUS,2383.171
ITA,RWA,5188.542
ITA,SAU,3684.742
ITA,SDN,3503.608
ITA,SEN,4179.284
ITA,SGP,10033.4
ITA,SHN,6699.593
ITA,SLB,15224.34
ITA,SLE,4494.866
ITA,SLV,9943.909
ITA,SMR,230.0196
ITA,SOM,5515.176
ITA,SPM,5322.239
ITA,STP,4675.544
ITA,SUR,7744.406
ITA,SVK,789.4631
ITA,SVN,492.3427
ITA,SWE,1980.122
ITA,SWZ,7830.921
ITA,SYC,6758.052
ITA,SYR,2285.747
ITA,TCA,7932
ITA,TCD,3316.223
ITA,TGO,4125.414
ITA,THA,8838.563
ITA,TJK,4713.199
ITA,TKL,16347.43
ITA,TKM,3894.448
ITA,TMP,12558.5
ITA,TON,17615.05
ITA,TTO,7908.261
ITA,TUN,595.3532
ITA,TUR,1373.27
ITA,TUV,16095.31
ITA,TWN,9614.098
ITA,TZA,6070.02
ITA,UGA,5044.428
ITA,UKR,1674.773
ITA,URY,11041.93
ITA,USA,6895.107
ITA,UZB,4633.52
ITA,VCT,7699.338
ITA,VEN,8360.616
ITA,VGB,7608.557
ITA,VNM,8741.851
ITA,VUT,16499.28
ITA,WLF,16743.15
ITA,WSM,16322.46
ITA,YEM,4231.959
ITA,YUG,725.4269
ITA,ZAF,8460.335
ITA,ZAR,5147.996
ITA,ZMB,6585.451
ITA,ZWE,6915.104
JAM,ABW,938.3511
JAM,AFG,13173.26
JAM,AGO,10324.34
JAM,AIA,1452.869
JAM,ALB,9240.724
JAM,AND,7732.52
JAM,ANT,1067.958
JAM,ARE,12941.74
JAM,ARG,6169.833
JAM,ARM,11161.47
JAM,ATG,1590.519
JAM,AUS,14968.03
JAM,AUT,8765.403
JAM,AZE,11517.74
JAM,BDI,11838.08
JAM,BEL,7861.621
JAM,BEN,8670.193
JAM,BFA,8045.05
JAM,BGD,15191.35
JAM,BGR,9465.301
JAM,BHR,12520.61
JAM,BHS,793.998
JAM,BIH,9048.972
JAM,BLR,9310.978
JAM,BLZ,1275.64
JAM,BMU,1998.322
JAM,BOL,3951.059
JAM,BRA,5663.679
JAM,BRB,1919.465
JAM,BRN,17176.31
JAM,BTN,14766.06
JAM,BWA,12089.4
JAM,CAF,10437.84
JAM,CAN,2868.783
JAM,CCK,19118.88
JAM,CHE,8136.271
JAM,CHL,5765.128
JAM,CHN,13446.64
JAM,CIV,8014.168
JAM,CMR,9706.938
JAM,COG,10376.96
JAM,COK,10035.77
JAM,COL,1495.938
JAM,COM,13572.4
JAM,CPV,5681.116
JAM,CRI,1185.005
JAM,CUB,819.0594
JAM,CXR,19150.83
JAM,CYM,505.6215
JAM,CYP,10593.8
JAM,CZE,8579.473
JAM,DEU,8037.315
JAM,DJI,12663.26
JAM,DMA,1670.052
JAM,DNK,8336.377
JAM,DOM,744.061
JAM,DZA,7941.478
JAM,ECU,2034.176
JAM,EGY,10659.9
JAM,ERI,12067.32
JAM,ESH,6552.704
JAM,ESP,7317.881
JAM,EST,8936.29
JAM,ETH,12350.82
JAM,FIN,8923.501
JAM,FJI,12139.04
JAM,FLK,7969.831
JAM,FRA,7734.696
JAM,FRO,7219.013
JAM,FSM,13384.02
JAM,GAB,9603.229
JAM,GBR,7542.905
JAM,GEO,11086.66
JAM,GHA,8405.263
JAM,GIB,7208.519
JAM,GIN,6643.825
JAM,GLP,1618.153
JAM,GMB,6437.607
JAM,GNB,6584.697
JAM,GNQ,9423.035
JAM,GRC,9679.559
JAM,GRD,1746.599
JAM,GRL,5480.165
JAM,GTM,1511.007
JAM,GUF,3031.237
JAM,GUY,2375.058
JAM,HKG,15399.92
JAM,HND,1196.504
JAM,HRV,8803.538
JAM,HTI,476.5364
JAM,HUN,8979.789
JAM,IDN,18661.52
JAM,IND,14143.62
JAM,IRL,7135.895
JAM,IRN,11949.3
JAM,IRQ,11579.52
JAM,ISL,6555.926
JAM,ISR,10863.83
JAM,ITA,8637.783
JAM,JAM,39.43233
JAM,JOR,10968.57
JAM,JPN,12929.15
JAM,KAZ,12711.23
JAM,KEN,12558.91
JAM,KGZ,12653.82
JAM,KHM,16739.56
JAM,KIR,12084.54
JAM,KNA,1495.462
JAM,KOR,13375.87
JAM,KWT,12108.67
JAM,LAO,16032.17
JAM,LBN,10834.25
JAM,LBR,7266.44
JAM,LBY,8940.755
JAM,LCA,1747.63
JAM,LKA,16259.95
JAM,LSO,12335.75
JAM,LTU,9145.223
JAM,LUX,8003.091
JAM,LVA,8989.271
JAM,MAC,15415.67
JAM,MAR,7090.973
JAM,MDA,9693.01
JAM,MDG,14176.45
JAM,MDV,15945.21
JAM,MEX,2361.969
JAM,MHL,12061.64
JAM,MKD,9347.627
JAM,MLI,7371.763
JAM,MLT,8973.178
JAM,MMR,16090.19
JAM,MNG,12693.83
JAM,MNP,14083.71
JAM,MOZ,12773.22
JAM,MRT,6404.926
JAM,MSR,1555.392
JAM,MTQ,1719.684
JAM,MUS,15235.08
JAM,MWI,12637.62
JAM,MYS,17679.68
JAM,NAM,11158.89
JAM,NCL,13452.83
JAM,NER,8402.319
JAM,NFK,13387.49
JAM,NGA,8768.959
JAM,NIC,1211.543
JAM,NIU,10973.27
JAM,NLD,7885.116
JAM,NOR,8158.664
JAM,NPL,14597.79
JAM,NRU,12809.63
JAM,NZL,12855.06
JAM,OMN,13336.47
JAM,PAK,13460.7
JAM,PAL,10863.88
JAM,PAN,1045.138
JAM,PCN,7500.47
JAM,PER,3346.508
JAM,PHL,15916.57
JAM,PLW,15590.51
JAM,PNG,15204.97
JAM,POL,8960.777
JAM,PRI,1129.196
JAM,PRK,13271.12
JAM,PRT,6860.766
JAM,PRY,5237.651
JAM,PYF,8890.023
JAM,QAT,12655.35
JAM,REU,15030.7
JAM,ROM,9608.475
JAM,RUS,9806.688
JAM,RWA,11868.21
JAM,SAU,12292.83
JAM,SDN,11436.01
JAM,SEN,6325.09
JAM,SGP,17890.16
JAM,SHN,8656.522
JAM,SLB,13847.32
JAM,SLE,6931.893
JAM,SLV,1407.569
JAM,SMR,8585.621
JAM,SOM,13318.6
JAM,SPM,3712.459
JAM,STP,9323.763
JAM,SUR,2702.506
JAM,SVK,8824.224
JAM,SVN,8686.198
JAM,SWE,8576.107
JAM,SWZ,12636.52
JAM,SYC,14635.77
JAM,SYR,10920.18
JAM,TCA,709.9757
JAM,TCD,9786.841
JAM,TGO,8554.388
JAM,THA,16493.24
JAM,TJK,12787.29
JAM,TKL,10870.2
JAM,TKM,12245.45
JAM,TMP,17397.19
JAM,TON,11571.73
JAM,TTO,1837.851
JAM,TUN,8572.69
JAM,TUR,9967.599
JAM,TUV,11781.49
JAM,TWN,14846.8
JAM,TZA,13009.84
JAM,UGA,12053.1
JAM,UKR,9650.142
JAM,URY,6277.159
JAM,USA,2549.896
JAM,UZB,12567.74
JAM,VCT,1750.245
JAM,VEN,1343.823
JAM,VGB,1288.976
JAM,VNM,15685.3
JAM,VUT,13176.77
JAM,WLF,11445.53
JAM,WSM,12720.66
JAM,YEM,12577.81
JAM,YUG,9174.207
JAM,ZAF,11592.97
JAM,ZAR,10386.28
JAM,ZMB,12097.95
JAM,ZWE,12447.84
JOR,ABW,10744.01
JOR,AFG,3096.229
JOR,AGO,5140.358
JOR,AIA,9765.969
JOR,ALB,1773.421
JOR,AND,3242.597
JOR,ANT,10668.13
JOR,ARE,1991.235
JOR,ARG,12330.83
JOR,ARM,1196.113
JOR,ATG,9721.466
JOR,AUS,14083.24
JOR,AUT,2446.274
JOR,AZE,1561.698
JOR,BDI,3992.531
JOR,BEL,3329.063
JOR,BEN,4483.892
JOR,BFA,4414.749
JOR,BGD,5381.008
JOR,BGR,1631.423
JOR,BHR,1564.695
JOR,BHS,10522.66
JOR,BIH,2022.297
JOR,BLR,2528.375
JOR,BLZ,11994.43
JOR,BMU,9061.946
JOR,BOL,12286.89
JOR,BRA,10723.49
JOR,BRB,9761.706
JOR,BRN,8691.657
JOR,BTN,5171.306
JOR,BWA,6399.873
JOR,CAF,3560.635
JOR,CAN,9360.481
JOR,CCK,8151.685
JOR,CHE,2937.982
JOR,CHL,13313.39
JOR,CHN,7061.988
JOR,CIV,5101.571
JOR,CMR,4034.966
JOR,COG,4584.653
JOR,COK,18069.63
JOR,COL,11696.45
JOR,COM,4917.013
JOR,CPV,6278.903
JOR,CRI,12135.14
JOR,CUB,11059.81
JOR,CXR,8780.286
JOR,CYM,11252.88
JOR,CYP,429.2199
JOR,CZE,2689.517
JOR,DEU,3202.998
JOR,DJI,2382.754
JOR,DMA,9791.1
JOR,DNK,3204.823
JOR,DOM,10336.27
JOR,DZA,3057.617
JOR,ECU,12318.43
JOR,EGY,494.2482
JOR,ERI,1873.452
JOR,ESH,4744.958
JOR,ESP,3651.507
JOR,EST,3168.488
JOR,ETH,2566.281
JOR,FIN,3238.821
JOR,FJI,15976.06
JOR,FLK,12993.39
JOR,FRA,3371.398
JOR,FRO,4512.547
JOR,FSM,12548.11
JOR,GAB,4484.313
JOR,GBR,3646.355
JOR,GEO,1342.876
JOR,GHA,4772.059
JOR,GIB,3807.24
JOR,GIN,5859.634
JOR,GLP,9780.624
JOR,GMB,5714.729
JOR,GNB,5713.318
JOR,GNQ,4228.208
JOR,GRC,1298.833
JOR,GRD,10017.4
JOR,GRL,6741.046
JOR,GTM,12324.93
JOR,GUF,9563.282
JOR,GUY,10003.49
JOR,HKG,7662.547
JOR,HND,12104.06
JOR,HRV,2305.257
JOR,HTI,10551.89
JOR,HUN,2244.623
JOR,IDN,8597.983
JOR,IND,3961.406
JOR,IRL,4104.356
JOR,IRN,1490.043
JOR,IRQ,811.1159
JOR,ISL,5310.568
JOR,ISR,111.0933
JOR,ITA,2349.238
JOR,JAM,10968.57
JOR,JOR,113.9992
JOR,JPN,9095.954
JOR,KAZ,3785.743
JOR,KEN,3700.061
JOR,KGZ,3591.625
JOR,KHM,7362.277
JOR,KIR,14198.9
JOR,KNA,9791.356
JOR,KOR,8009.55
JOR,KWT,1190.885
JOR,LAO,6805.3
JOR,LBN,217.1311
JOR,LBR,5615.076
JOR,LBY,2143.171
JOR,LCA,9831.781
JOR,LKA,5332.042
JOR,LSO,6877.193
JOR,LTU,2665.355
JOR,LUX,3152.349
JOR,LVA,2927.355
JOR,MAC,7608.224
JOR,MAR,3971.62
JOR,MDA,1780.775
JOR,MDG,5788.879
JOR,MDV,4986.496
JOR,MEX,12578.2
JOR,MHL,13595.82
JOR,MKD,1700.334
JOR,MLI,4960.677
JOR,MLT,2020.224
JOR,MMR,6256.384
JOR,MNG,6083.297
JOR,MNP,10905.22
JOR,MOZ,6455.885
JOR,MRT,5400.281
JOR,MSR,9781.886
JOR,MTQ,9805.909
JOR,MUS,6239.668
JOR,MWI,5115.474
JOR,MYS,7554.089
JOR,NAM,6390.498
JOR,NCL,15057.51
JOR,NER,4007.454
JOR,NFK,15459.94
JOR,NGA,4404.52
JOR,NIC,12172.26
JOR,NIU,17076.25
JOR,NLD,3376.146
JOR,NOR,3624.309
JOR,NPL,4751.157
JOR,NRU,13818
JOR,NZL,16225.1
JOR,OMN,2413.696
JOR,PAK,3466.407
JOR,PAL,148.8772
JOR,PAN,11811
JOR,PCN,18468.3
JOR,PER,12885.94
JOR,PHL,8702.775
JOR,PLW,10384.27
JOR,PNG,12569.99
JOR,POL,2562.498
JOR,PRI,10022.3
JOR,PRK,7840.215
JOR,PRT,4118.545
JOR,PRY,11786.32
JOR,PYF,18336.51
JOR,QAT,1694.575
JOR,REU,6236.268
JOR,ROM,1629.041
JOR,RUS,2652.505
JOR,RWA,3821.695
JOR,SAU,1335.505
JOR,SDN,1857.528
JOR,SEN,5724.919
JOR,SGP,7867.104
JOR,SHN,6934.593
JOR,SLB,13770.87
JOR,SLE,5700.375
JOR,SLV,12290.7
JOR,SMR,2439.408
JOR,SOM,3473.019
JOR,SPM,7644.046
JOR,STP,4681.607
JOR,SUR,9781.541
JOR,SVK,2398.003
JOR,SVN,2415.967
JOR,SWE,3325.035
JOR,SWZ,6506.862
JOR,SYC,4567.088
JOR,SYR,176.2074
JOR,TCA,10259.89
JOR,TCD,3072.643
JOR,TGO,4595.514
JOR,THA,6827.08
JOR,TJK,3063.684
JOR,TKL,16183.68
JOR,TKM,2147.83
JOR,TMP,10487.23
JOR,TON,16721.02
JOR,TTO,10083.78
JOR,TUN,2415.71
JOR,TUR,1187.504
JOR,TUV,15432.4
JOR,TWN,8185.275
JOR,TZA,4333.184
JOR,UGA,3536.507
JOR,UKR,2103.682
JOR,URY,12150.65
JOR,USA,9209.496
JOR,UZB,3126.631
JOR,VCT,9903.547
JOR,VEN,10582.3
JOR,VGB,9888.731
JOR,VNM,6957.611
JOR,VUT,15014.48
JOR,WLF,16158.92
JOR,WSM,15116.54
JOR,YEM,2025.01
JOR,YUG,1960.184
JOR,ZAF,7557.824
JOR,ZAR,4587.898
JOR,ZMB,5340.464
JOR,ZWE,5565.291
JPN,ABW,13815.84
JPN,AFG,6278.016
JPN,AGO,13861.75
JPN,AIA,13571.93
JPN,ALB,9501.873
JPN,AND,10354.8
JPN,ANT,13920.92
JPN,ARE,8062.889
JPN,ARG,18372.04
JPN,ARM,7943.638
JPN,ATG,13731.89
JPN,AUS,7831.446
JPN,AUT,9141.063
JPN,AZE,7537.544
JPN,BDI,12076.49
JPN,BEL,9463.263
JPN,BEN,13561.87
JPN,BFA,13325.56
JPN,BGD,4903.568
JPN,BGR,9191.48
JPN,BHR,8282.34
JPN,BHS,12227.93
JPN,BIH,9380.609
JPN,BLR,8145.003
JPN,BLZ,12236.8
JPN,BMU,12047.48
JPN,BOL,16543.56
JPN,BRA,18549.61
JPN,BRB,14235.72
JPN,BRN,4260.378
JPN,BTN,4774.179
JPN,BWA,13671.53
JPN,CAF,12463.1
JPN,CAN,10358.49
JPN,CCK,7006.976
JPN,CHE,9680.594
JPN,CHL,17247.38
JPN,CHN,2098.111
JPN,CIV,14108.31
JPN,CMR,13083.03
JPN,COG,13371.68
JPN,COK,8977.206
JPN,COL,14262.86
JPN,COM,11351.43
JPN,CPV,14133.65
JPN,CRI,13182.38
JPN,CUB,12127.1
JPN,CXR,6251.553
JPN,CYM,12535.78
JPN,CYP,9068.81
JPN,CZE,9082.237
JPN,DEU,9298.341
JPN,DJI,9852.563
JPN,DMA,13939.63
JPN,DNK,8702.536
JPN,DOM,13248.36
JPN,DZA,10810.22
JPN,ECU,14448.87
JPN,EGY,9577.598
JPN,ERI,9975.642
JPN,ESH,12484.86
JPN,ESP,10777.42
JPN,EST,7890.779
JPN,ETH,10401.23
JPN,FIN,7830.051
JPN,FJI,7243.281
JPN,FLK,17767.92
JPN,FRA,9725.629
JPN,FRO,8752.655
JPN,FSM,3715.06
JPN,GAB,13518.48
JPN,GBR,9574.237
JPN,GEO,7832.76
JPN,GHA,13830.76
JPN,GIB,11264.08
JPN,GIN,14383.76
JPN,GLP,13853.44
JPN,GMB,14027.13
JPN,GNB,14144.45
JPN,GNQ,13305.85
JPN,GRC,9517.985
JPN,GRD,14260.26
JPN,GRL,8874.762
JPN,GTM,12332.35
JPN,GUF,15342.09
JPN,GUY,14952.15
JPN,HKG,2891.225
JPN,HND,12611.31
JPN,HRV,9358.526
JPN,HTI,13116.13
JPN,HUN,9058.923
JPN,IDN,5791.627
JPN,IND,5847.71
JPN,IRL,9599.005
JPN,IRN,7672.881
JPN,IRQ,8356.103
JPN,ISL,8808.42
JPN,ISR,9174.412
JPN,ITA,9869.275
JPN,JAM,12929.15
JPN,JOR,9095.954
JPN,JPN,231.188
JPN,KAZ,5334.946
JPN,KEN,11265.97
JPN,KGZ,5529.738
JPN,KHM,4409.127
JPN,KIR,5142.157
JPN,KNA,13682.17
JPN,KOR,1156.67
JPN,KWT,8313.143
JPN,LAO,4143.801
JPN,LBN,8999.5
JPN,LBR,14433.92
JPN,LBY,10607.65
JPN,LCA,14088.41
JPN,LKA,6861.33
JPN,LSO,13760.53
JPN,LTU,8197.214
JPN,LUX,9500.391
JPN,LVA,8094.411
JPN,MAC,2939.847
JPN,MAR,11534.55
JPN,MDA,8546.01
JPN,MDG,11423.11
JPN,MDV,7611.875
JPN,MEX,11312.39
JPN,MHL,4509.069
JPN,MKD,9352.046
JPN,MLI,13672.71
JPN,MLT,10256.82
JPN,MMR,4781.767
JPN,MNG,3018.842
JPN,MNP,2355.004
JPN,MOZ,13143.46
JPN,MRT,13519.62
JPN,MSR,13762.1
JPN,MTQ,14023.92
JPN,MUS,10643.99
JPN,MWI,12345.96
JPN,MYS,5329.095
JPN,NAM,14350.9
JPN,NCL,7035.106
JPN,NER,12975.32
JPN,NFK,7786.35
JPN,NGA,13489.08
JPN,NIC,12845.07
JPN,NIU,8071.941
JPN,NLD,9303.377
JPN,NOR,8417.135
JPN,NPL,5166.007
JPN,NRU,4915.501
JPN,NZL,9575.732
JPN,OMN,7746.67
JPN,PAK,5980.15
JPN,PAL,9236.551
JPN,PAN,13584.86
JPN,PCN,11622.8
JPN,PER,15505.62
JPN,PHL,2999.541
JPN,PLW,3198.886
JPN,PNG,5086.215
JPN,POL,8590.702
JPN,PRI,13422.25
JPN,PRK,1288.936
JPN,PRT,11156.39
JPN,PRY,18005.33
JPN,PYF,9502.387
JPN,QAT,8263.001
JPN,REU,10861.59
JPN,ROM,8892.294
JPN,RUS,7486.303
JPN,RWA,11914.25
JPN,SAU,8701.922
JPN,SDN,10497.92
JPN,SEN,13941.8
JPN,SGP,5326.388
JPN,SHN,15966.36
JPN,SLB,5452.721
JPN,SLE,14362.78
JPN,SLV,12509.61
JPN,SMR,9694.438
JPN,SOM,10282.29
JPN,SPM,10732.88
JPN,STP,13748.82
JPN,SUR,15152.81
JPN,SVK,9104.249
JPN,SVN,9412.938
JPN,SWE,8180.65
JPN,SWZ,13290.45
JPN,SYC,9802.871
JPN,SYR,8963.564
JPN,TCA,12890.26
JPN,TCD,12161.4
JPN,TGO,13665.04
JPN,THA,4612.997
JPN,TJK,6136.114
JPN,TKL,7089.517
JPN,TKM,7006.5
JPN,TMP,5143.1
JPN,TON,7904.458
JPN,TTO,14416.8
JPN,TUN,10427.62
JPN,TUR,8958.844
JPN,TUV,6422.642
JPN,TWN,2103.047
JPN,TZA,11404.29
JPN,UGA,11538.8
JPN,UKR,8215.83
JPN,URY,18587.08
JPN,USA,10855.59
JPN,UZB,6007.851
JPN,VCT,14163.36
JPN,VEN,14172.2
JPN,VGB,13485.45
JPN,VNM,3672.564
JPN,VUT,6663.923
JPN,WLF,7153.28
JPN,WSM,6454.711
JPN,YEM,9509.172
JPN,YUG,9188.286
JPN,ZAF,14746.39
JPN,ZAR,13370.65
JPN,ZMB,12938.26
JPN,ZWE,12826.9
KAZ,ABW,12977.21
KAZ,AFG,1180.169
KAZ,AGO,8643.737
KAZ,AIA,12066.74
KAZ,ALB,4615.345
KAZ,AND,5930.748
KAZ,ANT,12964.89
KAZ,ARE,2932.293
KAZ,ARG,16110.66
KAZ,ARM,2700.251
KAZ,ATG,12105.75
KAZ,AUS,11415.23
KAZ,AUT,4615.688
KAZ,AZE,2258.179
KAZ,BDI,7042.202
KAZ,BEL,5345.228
KAZ,BEN,8269.349
KAZ,BFA,8161.984
KAZ,BGD,2499.756
KAZ,BGR,4293.126
KAZ,BHR,3042.666
KAZ,BHS,11985.8
KAZ,BIH,4617.862
KAZ,BLR,3743.355
KAZ,BLZ,13148.13
KAZ,BMU,10767.07
KAZ,BOL,15596.28
KAZ,BRA,14469.91
KAZ,BRB,12364.42
KAZ,BRN,5665.495
KAZ,BTN,2094.141
KAZ,BWA,9191.254
KAZ,CAF,7156.764
